system:index,LST,NDVI,VV,lon,lat
7_836_0,3.002053010000026,0.5439763,-8.43736151978874,100.95550132249681,-1.256249009076945
7_850_0,0.2744730500000258,0.5885695,-4.039124370616262,100.94553002284309,-1.280773016333408
7_860_0,-3.69555717999998,0.43447798,-7.975652098142687,100.932863777337,-1.263525362878313
7_865_0,-5.739533139999992,0.51674396,-9.964824389818135,100.75230240522897,-1.0994031604696766
7_872_0,-14.440103049999976,0.47982147,-6.484766656093706,101.05952623239786,-1.0994031604696766
7_889_0,6.290188250000028,0.50427854,-7.668973794404256,100.90025493252347,-1.222562185922463
7_894_0,1.0144743799999958,0.54121333,-8.39029901399099,100.75877027527464,-1.119076265191894
7_902_0,-19.74999711999996,0.3080962,-9.921028036902335,100.69597803691468,-1.023405687433165
7_908_0,6.555084800000032,0.25702494,-7.681351502770982,100.80997424646945,-1.1406358320107626
7_910_0,-4.239022359999993,0.2761506,-8.377390889687797,100.74179211640478,-1.1010201279810916
7_913_0,-7.4177809599999875,0.49138898,-4.847945435057087,101.01425114207822,-1.1694717526309992
7_916_0,-0.9064528599999732,0.46219972,-4.638903252099503,100.95118940913304,-1.1500681424940176
7_929_0,5.514297710000022,0.48775527,-7.269541540611118,100.94606901201355,-1.1675852905343482
7_933_0,3.803578700000031,0.6363195,-7.03921735518838,100.87761738736364,-1.2045060487116606
7_942_0,3.757435430000044,0.33396992,-9.403903914902912,100.77008904785454,-1.1166508139247713
7_946_0,-14.221349769999977,0.51112455,-7.539996300536886,101.05952623239786,-1.10048113881062
7_950_0,7.777026950000021,0.54097277,-5.74876164556744,100.794613055111,-1.1317425106979793
7_951_0,-19.30565451999999,0.48779696,-9.408220045860348,100.69678652067039,-1.0247531603593443
7_956_0,-18.28879356999998,0.47323588,-6.394108228554552,100.97301847053714,-1.1347069511355736
7_957_0,-11.32115979999996,0.45345905,-8.833507167969946,100.97786937307139,-1.1902228356941602
7_965_0,-13.204488819999966,0.4642388,-7.622054783665925,101.03688868723803,-1.1336289727946303
7_972_0,-10.145360919999971,0.33129218,-6.644582311528157,100.87222749565893,-1.0958997308616103
7_979_0,-12.298713519999978,0.29183978,-6.3628800647182135,100.99053561857747,-1.0789215719917513
7_982_0,2.499604070000032,0.5364385,-6.238129878690978,100.90456684588723,-1.1764786118471315
7_985_0,-4.837175859999964,0.5147652,-8.548771823678383,101.16759356107742,-1.1665073121934046
7_986_0,-3.0717685299999715,0.5008008,-7.603922051369255,101.0005069182312,-1.1859109223303863
7_989_0,7.648851200000024,0.46440876,-8.948722983582863,100.87222749565893,-1.2228316805076986
7_993_0,-12.01501786,0.49859878,-9.307690055547177,100.8366542104078,-1.2066620053935473
7_1001_0,-3.852786099999975,0.54374427,-7.562748898669318,100.95819626834917,-1.111799911390526
7_1005_0,-16.66694307999998,0.31411043,-9.315600475079744,100.76389067239411,-1.047929694689628
7_1020_0,-12.132939549999977,0.45678312,-9.405674298111744,100.85659680971526,-1.1236576731409036
7_1034_0,-10.579449460000006,0.5213987,-7.303366681856504,100.89432605164828,-1.3017935939818046
7_1036_0,2.468841890000021,0.5385141,-4.847268191688299,100.99026612399224,-1.278886554236757
7_1038_0,-9.882173379999998,0.51039,-7.0610109712010045,100.98164229726468,-1.0878148933045346
7_1047_0,-12.47986857999996,0.34245187,-5.055986018886997,101.11638958988262,-1.1519546045906686
7_1049_0,7.643724170000041,0.36755785,-8.62723512298263,100.7832942825311,-1.1524935937611402
7_1060_0,-1.545622599999973,0.46548977,-7.830868776782478,100.80215890349761,-1.2082789729049626
7_1061_0,4.112909510000037,0.49039152,-3.1045215849522543,100.93097731524034,-1.2527455794688789
7_1063_0,-1.1012799999999745,0.50862694,-12.44965456271509,100.95334536581493,-1.18698890067133
7_1064_0,-13.710355779999986,0.28744382,-5.987629909922922,100.84905096132864,-1.160578431318216
7_1074_0,-5.269555389999994,0.33379287,-10.908406373304784,100.7652381453203,-1.1053320413448653
7_1090_0,6.062889920000004,0.5062796,-6.909477639894632,100.79865547388954,-1.1204237381180733
7_1097_0,-2.5932457299999783,0.5623632,-1.5211729961687843,100.95118940913304,-1.2549015361507656
7_1103_0,1.0384005200000246,0.5024743,-7.494505818002196,100.9606217196163,-1.2893968430609553
7_1111_0,-12.989153559999975,0.46726802,-6.104723002315611,101.15950872352036,-1.1595004529772726
7_1115_0,-17.224080339999972,0.47962847,-6.272572544169847,100.96304717088341,-1.1595004529772726
7_1121_0,-14.265784029999992,0.3761051,-6.842459566323439,100.8479729829877,-1.162195398829631
7_1123_0,-19.87988187999997,0.5483504,-7.216741070825668,100.91319067261477,-1.1093744601234032
7_1125_0,11.683823810000009,0.25106823,-8.93381899938137,100.7862587229687,-1.1301255431865642
7_1135_0,-13.199361789999983,0.4612888,-7.607275127042317,100.71699861456308,-1.0681417885823172
7_1141_0,-12.758437209999968,0.5152209,-7.794322326359141,100.88300727906837,-1.0770351098951003
7_1144_0,-6.913623009999995,0.46225977,-7.654077984628268,100.93690619611554,-1.1128778897314693
7_1149_0,-14.041903719999963,0.4134596,-7.513527779814825,100.97140150302573,-1.2082789729049626
7_1150_0,-11.587765359999963,0.4378829,-13.856161630332002,100.994578037356,-1.1411748211812343
7_1158_0,7.430097920000009,0.4655005,-9.49193208892748,100.92882135855847,-1.2384623664513785
7_1163_0,-9.20198739999998,0.49226344,-4.643641957716207,100.8404271346011,-1.1522240991759043
7_1168_0,-1.2824350599999548,0.44672304,-5.038499168945502,100.87114951731799,-1.1821379981370843
7_1181_0,4.502563790000039,0.51040864,-7.808373234231031,101.01209518539635,-1.2209452184110476
7_1190_0,-14.428139979999983,0.36162654,-8.995205059888201,100.72562244129062,-1.064907853559487
7_1192_0,-12.18079182999999,0.4707384,-10.254835442388185,100.96601161132101,-1.1301255431865642
7_1202_0,3.7950336500000494,0.5386847,-7.960685948097603,100.92450944519469,-1.2497811390312843
7_1217_0,6.946448090000047,0.47227216,-4.999780200528035,100.90241088920534,-1.2139383591949156
7_1221_0,3.711292160000028,0.5105184,-6.66426604305084,100.98137280267946,-1.2724186841910963
7_1230_0,-5.83352868999998,0.46724445,-7.540591744904697,101.05871774864214,-1.083772474525997
7_1231_0,-7.650206319999981,0.49304116,-6.512841493169352,101.01074771247016,-1.1799820414551976
7_1232_0,-7.773255039999981,0.61382544,-10.130711174534031,100.85282388552194,-1.1683937742900556
7_1239_0,-12.115849449999985,0.55415744,-5.3294725127679135,100.8412356183568,-1.177287095602839
7_1245_0,-2.4069636399999865,0.51431537,-9.117467713428235,100.847164499232,-1.1026370954925067
7_1246_0,-18.189670989999986,0.4821135,-9.2283173353313,100.90160240544964,-1.1374018969879323
7_1250_0,-9.971041899999989,0.4739451,-6.730548904513917,100.98083381350898,-1.213129875439208
7_1259_0,-9.410486619999972,0.55577254,-9.000594637747762,100.86333417434615,-1.2686457599977943
7_1260_0,-19.74657909999999,0.43085003,-7.346696587480861,100.66202171917496,-1.0511636297124582
7_1266_0,-14.498209389999973,0.4698239,-6.317301087051183,101.05871774864214,-1.0899708499864216
7_1276_0,-1.7387407299999893,0.44566855,-9.873773832342009,100.8261439215836,-1.175670128091424
7_1277_0,-6.970020339999991,0.5371085,-10.849620130459932,100.93798417445647,-1.2737661571172756
7_1280_0,-11.55871218999998,0.26022965,-6.764551626792158,100.72777839797251,-1.10048113881062
7_1287_0,-0.2211398500000001,0.46238872,-11.569131044465916,100.81159121398086,-1.1958822219841132
7_1288_0,-8.629469049999983,0.49643904,-6.565383476753643,100.95954374127535,-1.1109914276348183
7_1301_0,-15.185231409999972,0.5143246,-9.251187648687758,100.82398796490172,-1.2193282508996326
7_1302_0,-11.326286829999988,0.48228884,-8.8468711034464,101.14226107006526,-1.1931872761317546
7_1304_0,8.438413820000022,0.5000096,-9.49592690915212,100.94849446328068,-1.1732446768243012
7_1305_0,4.316281700000019,0.5829943,-4.790950162820728,100.97086251385525,-1.2540930523950582
7_1306_0,-8.364572500000008,0.49469092,-6.797699974051841,101.05925673781262,-1.0735316802870343
7_1313_0,1.4861611400000072,0.5304667,-7.569079180224238,100.94768597952498,-1.197768684080764
7_1319_0,-16.338813159999972,0.504612,-6.713542929605735,100.69921197193752,-1.0331074925016557
7_1320_0,-15.12997341999998,0.45218733,-11.934345256229433,101.16409013146937,-1.1856414277451506
7_1321_0,5.618547320000005,0.58584654,-7.785935083840343,100.96601161132101,-1.2532845686393506
7_1323_0,-19.64574750999998,0.33894578,-6.652117481644405,100.90321937296106,-1.1365934132322246
7_1331_0,-14.757978909999965,0.44534126,-8.470144942122163,100.8358457266521,-1.0543975647352883
7_1334_0,2.694431210000019,0.43207857,-10.433948358491412,100.78140782043445,-1.1123389005609976
7_1337_0,0.5325335600000187,0.52943915,-7.017287362724079,100.94579951742833,-1.2387318610366143
7_1341_0,-14.945970009999968,0.5017452,-7.825131359052787,100.93501973401888,-1.1347069511355736
7_1349_0,-8.284249029999984,0.49050236,-7.822834802038187,100.94229608782025,-1.2724186841910963
7_1352_0,-14.241857889999975,0.5360412,-9.803112841618267,100.97706088931568,-1.087545398719299
7_1355_0,-14.469156220000002,0.41229743,-7.353534279700511,100.88866666535831,-1.1543800558577912
7_1357_0,6.86954264000002,0.5395707,-9.447306874941038,101.01748507710106,-1.216633305047274
7_1359_0,-16.18671126999999,0.5272044,-6.639406029772927,100.96762857883242,-1.0897013554011856
7_1361_0,6.635408269999999,0.52190703,-6.717888773325891,100.89917695418252,-1.2212147129962836
7_1393_0,0.3530875100000372,0.50298303,-6.626443476272753,100.95523182791158,-1.1797125468699616
7_1394_0,-2.608626819999984,0.21734539,-8.89162766316952,100.89944644876775,-1.261638900781662
7_1409_0,-11.873170029999985,0.42542186,-7.42314482837282,100.90241088920534,-1.0805385395031666
7_1412_0,-16.57636554999999,0.2630377,-9.736280721235826,100.90241088920534,-1.120962727288545
7_1428_0,1.6245909500000266,0.4771795,-6.823422304121644,100.96277767629817,-1.3009851102260972
7_1443_0,0.940986950000024,0.3426059,-10.469593522935549,100.97463543804855,-1.175670128091424
7_1445_0,-10.834091949999989,0.5035818,-9.19423491625664,101.1185455465645,-1.1519546045906686
7_1446_0,-4.12793671,0.37801635,-7.619288050732807,100.84878146674342,-1.10048113881062
7_1448_0,-4.679946939999994,0.20127945,-7.549226323827011,100.90726179173959,-1.272957673361568
7_1453_0,2.879004290000012,0.40865025,-9.84213595233598,100.78679771213916,-1.113416878901941
7_1459_0,-16.824171999999976,0.5066843,-8.654691276479763,100.99242208067412,-1.098594676713969
7_1461_0,-11.05284522999996,0.5006818,-7.493565773028941,100.90645330798388,-1.2931697672542573
7_1463_0,-14.443521069999974,0.1102497,-5.60717624106302,100.86090872307902,-1.1465647128859513
7_1465_0,-8.246650809999963,0.44014224,-4.664958143078057,100.99862045613455,-1.1425222941074136
7_1468_0,-11.912477259999974,0.49704102,-7.252332797890196,100.81617262192988,-1.2384623664513785
7_1470_0,6.57559292000002,0.5209464,-9.51948433324562,100.78598922838346,-1.1554580341987346
7_1471_0,-0.1630335099999911,0.54020983,-9.07032364082037,100.85417135844813,-1.2648728358044923
7_1472_0,1.0110563600000262,0.43120623,-7.209209832682231,100.94499103367261,-1.148990164153074
7_1474_0,0.1138261100000193,0.4580585,-11.302950642167849,100.97490493263379,-1.1767481064323673
7_1475_0,-17.90084829999998,0.441994,-8.21485596971641,100.70082893944893,-1.029334568308354
7_1495_0,-8.272285959999977,0.5256468,-5.090874407910755,100.99942893989025,-1.1673157959491123
7_1498_0,0.354796520000022,0.5221613,-9.055615694552673,100.96547262215054,-1.271071211264917
7_1499_0,4.453002500000025,0.5449653,-6.793077707191827,100.81536413817416,-1.1352459403060453
7_1512_0,2.497895060000019,0.56030476,-4.624137123853609,100.95226738747398,-1.2470861931789259
7_1513_0,1.7544757100000083,0.5360239,-7.293147844381235,100.94229608782025,-1.2848154351119456
7_1515_0,-0.6723184899999808,0.4614765,-8.58776689283827,100.96035222503106,-1.2012721136888302
7_1521_0,-1.7609578599999909,0.556756,-9.284628529800816,100.98110330809422,-1.2885883593052476
7_1530_0,-4.697037039999998,0.47513598,-7.208474412864395,100.96277767629817,-1.1317425106979793
7_1534_0,-17.124957759999972,0.544772,-6.252528295089815,101.04928543815889,-1.0433482867406183
7_1551_0,0.87433556000002,0.5714556,-8.228039205692715,100.85605782054478,-1.2328029801614255
7_1553_0,8.346127280000047,0.46656656,-6.618827054075983,100.9118431996886,-1.2160943158768023
7_1566_0,5.319470570000021,0.47843933,-6.971848553425497,100.95388435498539,-1.2031585757854812
7_1569_0,-18.69382893999999,0.535275,-5.764139074400524,101.08000782087578,-1.1349764457208096
7_1572_0,-13.339500609999988,0.53961825,-6.6128456674482745,100.97032352468479,-1.1166508139247713
7_1574_0,-9.407068600000002,0.62741935,-2.844759554292464,100.73532424635911,-1.091048828327365
7_1581_0,6.008201600000035,0.49134398,-10.739556941652648,100.86549013102804,-1.2333419693318972
7_1594_0,3.9471355400000334,0.49808654,-8.776991086044134,101.01182569081111,-1.207200994564019
7_1596_0,-8.137274169999984,0.48402944,-7.640133497692631,100.8396186508454,-1.2007331245183586
7_1601_0,-10.287208749999962,0.49558493,-8.932799678346843,100.8929785787221,-1.148990164153074
7_1604_0,4.01036891000004,0.50106007,-6.551783119793173,100.95981323586058,-1.175400633506188
7_1609_0,-5.442165399999965,0.4693269,-7.36871555162076,100.95738778459346,-1.137940886158404
7_1610_0,0.2932721600000292,0.46261355,-7.083888708162067,100.96304717088341,-1.2972121860327952
7_1620_0,-17.350547079999984,0.28026834,-8.84446061359885,100.80485384934997,-1.2605609224407186
7_1627_0,-2.994863079999959,0.5400264,-4.405520715267118,100.97463543804855,-1.28454594052671
7_1633_0,-15.248464780000006,0.20755154,-7.260366741920855,100.8795038494603,-1.077574099065572
7_1640_0,4.726444100000009,0.31035846,-7.532693594448557,100.98460673770228,-1.1616564096591593
7_1660_0,-18.736554189999996,0.083297364,-8.14013326543294,100.62375348807147,-1.0950912471059027
7_1665_0,-8.065495749999997,0.53993195,-5.529323949697481,100.98730168355465,-1.1497986479087816
7_1672_0,-2.2958779899999517,0.5750097,-4.869998954691468,100.87519193609653,-1.1953432328136413
7_1678_0,-4.560316239999963,0.5004132,-9.552672572516986,100.97759987848615,-1.1597699475625083
7_1679_0,-9.183188289999975,0.5052543,-5.745586726101692,101.13094229748535,-1.1880668790122733
7_1683_0,-9.497646129999964,0.26145568,-9.31563349960075,100.7194240658302,-1.0905098391568933
7_1694_0,-14.079501939999986,0.55961937,-9.329844690186937,100.98002532975327,-1.1166508139247713
7_1696_0,-15.43987389999998,0.57528305,-4.631586776699583,100.84312208045345,-1.1543800558577912
7_1701_0,6.291897260000013,0.52669233,-8.928590866741041,100.78167731501968,-1.1619259042443952
7_1703_0,-18.04269612999998,0.17766973,-7.694256413238942,100.84366106962393,-1.0393058679620806
7_1705_0,-0.3715327299999842,0.46046954,-8.474065508839095,100.94822496869544,-1.1487206695678382
7_1707_0,-18.49729278999996,0.5020928,-5.9613890431953465,100.99727298320836,-1.0942827633501953
7_1708_0,5.886861890000006,0.5330125,-8.56021655357453,100.99403904818554,-1.2422352906446803
7_1711_0,6.054344870000023,0.37879196,-7.9392056617958335,100.87330547399988,-1.2163638104620382
7_1712_0,-4.115973639999993,0.365946,-8.623963688744187,100.84608652089105,-1.271340705850153
7_1715_0,7.031898590000026,0.45863703,-6.869019208712588,100.90025493252347,-1.210973918757321
7_1721_0,-10.902452349999976,0.2348382,-1.1053201632290413,100.73047334382487,-1.1066795142710446
7_1722_0,-14.100010059999988,0.44860128,-6.892391089942139,101.10560980647318,-1.0519721134681657
7_1723_0,-9.783050799999984,0.35807583,-7.668138324786744,100.94499103367261,-1.126622113578498
7_1731_0,-0.482618379999991,0.53906834,-6.575957811343862,100.94202659323501,-1.1093744601234032
7_1736_0,-15.914978680000004,0.49167365,-6.66369531165549,100.8328812862145,-1.0640993698037793
7_1745_0,-5.037130029999986,0.44589734,-6.210506427417293,100.98757117813987,-1.087275904134063
7_1746_0,-10.59312153999997,0.43235892,-4.191701151006795,100.98352875936133,-1.0861979257931196
7_1750_0,8.74432661000003,0.40001997,-9.22391989338865,100.790031647162,-1.1239271677261393
7_1759_0,-8.010807429999971,0.5132166,-8.634961782459428,101.06276016742068,-1.1069490088562806
7_1761_0,7.300213160000027,0.43836263,-6.220069341185457,100.97786937307139,-1.2363064097694916
7_1763_0,4.682009840000006,0.4812723,-2.663820254039613,100.87707839819318,-1.2115129079277929
7_1766_0,0.5564597000000191,0.51262134,-8.952045779116137,100.89163110579591,-1.177556590188075
7_1770_0,-4.435558509999964,0.5154028,-8.793835294900978,100.84743399381723,-1.224448648019114
7_1772_0,7.26261494000002,0.57265353,-6.8209381796256086,100.89782948125634,-1.2136688646096796
7_1775_0,-4.059576309999969,0.37575698,-8.481483284023792,101.13633218919007,-1.1740531605800086
7_1778_0,-5.14650666999998,0.50003815,-10.618643706291309,100.88300727906837,-1.3093394423684086
7_1779_0,-5.298608559999963,0.4616321,-7.001780880226984,100.9261264127061,-1.1524935937611402
7_1781_0,-7.245170950000002,0.55749685,-6.250635915993441,100.91992803724568,-1.2740356517025115
7_1783_0,-4.401378309999984,0.48779595,-8.561361861674076,100.91426865095572,-1.2608304170259546
7_1786_0,-5.900180079999984,0.50634867,-5.357841069161867,101.01721558251582,-1.171627709312886
7_1790_0,-4.223641269999988,0.32549745,-6.103348716622097,100.79811648471907,-1.1861804169156223
7_1791_0,-15.995302149999958,0.50360847,-5.052148519489667,101.07003652122205,-1.081347023258874
7_1794_0,2.415862580000009,0.47114116,-6.739321431410829,100.88112081697172,-1.2133993700244439
7_1813_0,1.2058834999999988,0.5322404,-7.005477153525545,101.11989301949069,-1.162464893414867
7_1814_0,-15.034838529999972,0.5113982,-7.481472320060078,100.73020384923963,-1.0716452181903833
7_1816_0,5.722796930000015,0.5070081,-6.6243116319558535,100.8908226220402,-1.222292691337227
7_1821_0,-11.416864359999977,0.5493919,-8.436576388364534,101.07973832629054,-1.136054424061753
7_1822_0,2.438079710000011,0.52443135,-6.727141415515416,100.97167099761096,-1.267567781656851
7_1827_0,3.465194720000028,0.48949534,-9.88819693646774,100.85713579888572,-1.2589439549293036
7_1828_0,-0.9218339499999786,0.37275955,-8.186654307401398,100.80296738725332,-1.1632733771705746
7_1833_0,-5.226830140000004,0.5558842,-4.825938196444961,100.90887875925101,-1.1595004529772726
7_1834_0,-13.838531529999983,0.5415171,-6.897286098644583,100.88893615994355,-1.1570750017101497
7_1835_0,11.90086808000001,0.3019433,-8.715010298565034,100.88651070867643,-1.2435827635708596
7_1845_0,-18.618632499999972,0.36764637,-7.727163116263,100.82398796490172,-1.2311860126500103
7_1846_0,1.6092098600000355,0.502338,-7.2561623973831235,100.95900475210487,-1.2818509946743513
7_1850_0,-9.37117938999998,0.5124355,-8.744365536329795,101.05413634069313,-1.0958997308616103
7_1852_0,2.9217295400000296,0.4829271,-5.387179133413052,100.99323056442984,-1.2759221137991625
7_1855_0,-8.292794079999993,0.48820704,-7.764926680602332,100.8892056545288,-1.2958647131066159
7_1873_0,-4.326181869999971,0.5227456,-7.403375303623288,100.93528922860412,-1.0950912471059027
7_1879_0,5.401503050000031,0.44477698,-6.2267262747533865,100.94687749576926,-1.2177112833882175
7_1881_0,-15.515070339999994,0.42489702,-7.873671108913681,100.90375836213153,-1.145217239959772
7_1883_0,-3.157219029999993,0.57008946,-4.573006509857828,100.96331666546865,-1.2610999116111903
7_1884_0,9.947469650000016,0.16371284,-5.0120859764962,100.86575962561326,-1.2462777094232182
7_1887_0,4.656374690000035,0.45248163,-6.2606409111336765,101.01074771247016,-1.2212147129962836
7_1890_0,-2.203591449999976,0.38413075,-8.52515786055975,100.78140782043445,-1.09266579583878
7_1905_0,3.757435429999987,0.4510832,-4.37855383239185,100.95900475210487,-1.273227167946804
7_1908_0,-15.052498299999987,0.51866406,-4.992797412065826,101.16355114229889,-1.150876626249725
7_1910_0,-8.807206089999966,0.5348026,-7.185495405613606,100.91049572676242,-1.152763088346376
7_1914_0,-7.178519559999984,0.5200669,-5.21685019891366,100.96169969795723,-1.134437456550338
7_1915_0,-10.013767149999978,0.177597,-8.425536342494594,100.91211269427384,-1.2756526192139266
7_1924_0,3.225933319999996,0.5450145,-9.690499030877138,100.9185805643195,-1.181329514381377
7_1932_0,-7.44854313999997,0.5338919,-5.5876373846417575,101.03823616016422,-1.107757492611988
7_1934_0,-6.812791419999996,0.44899353,-13.104172112090728,100.90079392169393,-1.2858934134528892
7_1942_0,-17.60348055999998,0.46550435,-6.72377841789816,100.8328812862145,-1.0614044239514207
7_1943_0,-17.415489459999975,0.4728387,-6.987257799026173,100.82910836202119,-1.029334568308354
7_1947_0,-2.1078868899999748,0.45801234,-8.05902041310728,100.9509199145478,-1.1422527995221776
7_1949_0,1.1887934000000229,0.47524217,-6.494910360421668,100.99350005901506,-1.1578834854658573
7_1956_0,-9.39852354999998,0.36614332,-6.669015887044947,100.81239969773657,-1.2346894422580765
7_1958_0,3.875357120000018,0.40205798,-8.018493831324847,100.8584832718119,-1.2346894422580765
7_1963_0,-15.229665670000005,0.47239748,-5.0878119508802016,100.96223868712771,-1.1611174204886876
7_1971_0,1.5630665900000338,0.4970364,-4.765215021517362,100.99107460774795,-1.1689327634605275
7_1977_0,-14.202550659999972,0.378264,-9.328938869606768,100.77574843414449,-1.08161651784411
7_1978_0,-13.25405010999998,0.45545727,-7.560326111940514,100.93825366904171,-1.117459297680479
7_1981_0,-5.248477599999982,0.530425,-6.94145013719074,101.16031720727607,-1.2047755432968963
7_1983_0,-9.412195629999983,0.55353117,-7.909592778737617,100.88354626823883,-1.282389983844823
7_1984_0,-11.686887939999991,0.42995238,-11.701024549640128,100.87492244151129,-1.0387668787916087
7_1993_0,5.03748392,0.523742,-8.76150306244443,100.78410276628681,-1.1675852905343482
7_1994_0,-12.652478589999989,0.22868523,-5.624864668440776,100.72508345212016,-1.066524821070902
7_1995_0,-17.97433572999998,0.48045865,-10.483503514779809,100.87977334404553,-1.125005146067083
7_1996_0,7.6112529800000175,0.49175888,-8.239364525848758,100.90025493252347,-1.21690279963251
7_1997_0,-4.497082869999986,0.4762328,-6.883282915955332,100.96277767629817,-1.1104524384643466
8_0_0,1.1785393400000288,0.5861593,-8.386629430264472,100.88516323575026,-0.9891798751082111
8_2_0,4.385781439999998,0.460607,-7.349680243373087,101.17729536614593,-0.98405947798873
8_4_0,-7.590390969999959,0.45817107,-7.128074381832799,100.88112081697172,-1.117189803095243
8_5_0,8.21282450000001,0.47980067,-11.08913110689183,101.01371215290776,-1.1053320413448653
8_6_0,-4.4304314799999815,0.4829777,-6.98005919718563,100.93933164738266,-0.9226147125549546
8_7_0,-7.432592379999979,0.3456159,-7.69019021377551,101.02125800129436,-0.9587269869765594
8_9_0,8.602478780000013,0.3727546,-8.447066634019057,100.79919446306002,-0.922075723384483
8_10_0,-0.3065903499999649,0.56103665,-10.095646389716588,100.88004283863077,-0.9848679617444375
8_11_0,-0.3082993599999781,0.53588164,-9.931361649435852,100.93555872318936,-0.9660033407779275
8_12_0,15.52169060000002,0.48453274,-8.148621118380174,100.85902226098237,-0.9323165176234455
8_15_0,9.140816930000028,0.45180044,-8.758190406543855,100.96116070878676,-1.08943186081595
8_17_0,3.181499060000021,0.47646603,-3.58421363167092,101.05413634069313,-0.9991511747619378
8_18_0,-13.527491709999993,0.54812074,-4.159178759194578,100.82587442699837,-1.2061230162230756
8_19_0,2.937680300000011,0.48683065,-8.070514529596851,101.04093110601657,-0.8859634489628782
8_20_0,6.326077460000032,0.2312057,-5.404362031614433,100.75014644854708,-0.8929703081790105
8_22_0,20.921022860000026,0.42570725,-8.54671441788416,100.76955005868408,-1.0279870953821746
8_24_0,5.391248990000008,0.44142222,-6.689729034065315,100.9727489759519,-1.1244661568966112
8_26_0,0.0950270000000349,0.5243099,-4.029321634315015,100.94014013113836,-0.8754531601386798
8_28_0,-12.173386119999977,0.4123152,2.857268794952016,100.70082893944893,-0.8714107413601418
8_29_0,17.082586400000025,0.4232105,-8.677983640842172,100.81913706236747,-1.0640993698037793
8_30_0,-10.357278159999993,0.49447986,-12.365471895097476,100.6450435603051,-0.9112959399750487
8_31_0,10.952367530000004,0.5064105,-7.233435711751839,100.818598073197,-1.047929694689628
8_32_0,11.803454510000025,0.566409,-7.570157888344344,100.95334536581493,-1.145486734545008
8_33_0,5.418593150000021,0.5041518,-5.527500205741972,100.63615023899231,-1.096438720032082
8_34_0,-9.14957775999998,0.33202526,-8.291982119088907,100.84366106962393,-0.8670988279963682
8_35_0,3.3404369900000006,0.45038033,-10.369098456758769,100.65905727873736,-1.0282565899674103
8_38_0,4.988492300000028,0.4767952,-6.702708224181142,100.95145890371828,-0.854432582490283
8_39_0,-3.088858629999976,0.4934627,-7.888050906060434,100.69651702608515,-0.9096789724636335
8_42_0,4.606813400000021,0.43827423,-6.674690189523267,101.00158489657214,-0.9199197667025961
8_43_0,3.8958652400000062,0.31648886,-11.070574605965303,100.58952767574652,-0.5792786109644735
8_44_0,-14.904953769999976,0.34202418,-12.543053882636418,100.7954215388667,-1.1670463013638765
8_46_0,13.338145489999988,0.56297475,-7.15680797749754,100.97921684599757,-1.1724361930685936
8_49_0,-10.258155579999992,0.33814955,-7.853101315482895,100.79811648471907,-1.2177112833882175
8_51_0,10.57125830000001,0.4472716,-8.393913220972617,100.98245078102039,-1.203428070370717
8_55_0,15.214638470000011,0.23179595,-9.22558776237338,100.8164421165151,-1.0562840268319393
8_57_0,12.27343226000002,0.4905914,-8.26114450867171,100.99969843447549,-1.1656988284376972
8_58_0,-6.815070099999986,0.49651125,-9.592584536725257,100.61998056387817,-0.8126609217787252
8_59_0,-15.176686359999962,0.42971703,-7.041157752654979,101.03338525762997,-1.0692197669232606
8_60_0,-7.298150259999986,0.52001214,-9.470292153509462,100.95226738747398,-1.2686457599977943
8_61_0,8.200861430000003,0.18439688,-6.527398668152676,100.78545023921299,-1.047660200104392
8_62_0,6.208725440000023,0.44795808,-7.185628724739773,100.8975599866711,-0.9333944959643888
8_63_0,-0.482618379999991,0.45844433,-11.31077630750485,100.99215258608889,-1.1295865540160923
8_65_0,13.384288760000032,0.556718,-12.513130644197664,100.92423995060945,-1.1551885396134989
8_66_0,5.78090327000001,0.50924635,-7.643373574059392,100.92909085314369,-1.1101829438791107
8_67_0,11.290751510000009,0.51688063,-8.74442485651389,100.90726179173959,-1.1705497309719426
8_68_0,-2.912830599999978,0.2812711,-8.149920301284542,100.82479644865742,-1.123118683970432
8_70_0,-10.07700051999997,0.57197773,-9.549051978328649,100.88489374116502,-1.1422527995221776
8_71_0,-0.4569832299999916,0.44778946,-4.443687552917247,101.11962352490545,-1.0880843878897706
8_73_0,12.50243960000003,0.098391965,-11.065479309377036,100.86495114185756,-1.2158248212915665
8_75_0,-1.2431278299999633,0.35072228,-10.597665034028708,100.76254319946794,-1.1236576731409036
8_77_0,-4.312509789999979,0.57704836,-8.360207477142943,100.90914825383625,-1.2834679621857665
8_78_0,-10.824407559999978,0.42410538,-5.121428076475871,101.15115439137804,-0.9646558678517483
8_79_0,8.361508370000024,0.46622354,-8.969412103440641,100.83503724289638,-1.068411283167553
8_81_0,-19.68163672,0.39894444,-8.401447442078751,101.15223236971899,-1.1355154348912813
8_87_0,-6.1428594999999575,0.45813167,-5.741914846984957,100.99727298320836,-0.9867544238410885
8_88_0,-1.8874245999999744,0.53542686,-10.918956678618336,100.62348399348623,-0.5593360116570201
8_90_0,12.313309160000054,0.5825474,-7.012613346613197,100.90564482422818,-0.8770701276500948
8_93_0,-9.111409869999989,0.4893617,-8.293054931582205,100.9983509615493,-1.2088179620754342
8_94_0,-12.973772469999986,0.44164118,-10.816330153919694,100.8223709973903,-1.2565185036621809
